"Nivåer vv"	"7PCBs"	"ΣDDTs"	"ΣHCHs"	"HCB"	"TNC"	"Norm.til fiskevekt:"	"Year"	"PCB7/wish weight"	"SumDDT/fish weight"	"SumHCH/fish weight"	"HCB/fish weight"	"TNC/fish weight"		"levervekt"	"LSI"	"fett %"
"2015had8"	40.1245039742559	3.1780466061719	0.237149234710653	1.65348230663142	3.9980722904114		2015	0.114641439926445	0.009080133160491	0.00067756924203	0.004724235161804	0.01142306368689		5	1.42857142857143	8.46891591025859
"2015had9"	79.0763755522612	22.2151269726771	1.4448609924557	12.0395739114346	13.9323178510147		2015	0.06275902821608	0.017631053152918	0.001146715073378	0.009555217390027	0.011057395119853		57	4.52380952380952	52.1793275217933
"2015had10"	27.5000676087026	9.03698184909516	1.60706334319884	8.11784711625608	6.20938521103841		2015	0.026570113631597	0.008731383429077	0.001552718205989	0.007843330547107	0.005999406001003		57	5.50724637681159	60.7803652603876
"2015had11"	77.8274933495877	26.3478740617158	1.38426527343666	10.1182777708964	15.3598206153043		2015	0.081923677210092	0.02773460427549	0.00145712134046	0.010650818706207	0.016168232226636		30	3.15789473684211	45.7098985859163
"2015had12"	65.009546838456	9.95109577727143	0.845138112815312	5.74367465753261	9.64320625786196		2015	0.114051836558695	0.017458062767143	0.001482698443536	0.010076622206198	0.016917905715547		10	1.75438596491228	33.1843705044317
"2015had13"	68.9885856974701	14.2000431578791	0.944250829939873	5.8459030751269	10.498057623598		2015	0.093227818510095	0.019189247510648	0.001276014635054	0.007899869020442	0.014186564356214		16	2.16216216216216	34.8983428796292
"2015had14"	44.3095135603432	25.5213888565322	1.67180947702538	7.68622038348231	5.45679181921258		2015	0.04260530150033	0.024539796977435	0.001607509112524	0.007390596522579	0.005246915210781		38	3.65384615384615	60.7348907594817
"2015had15"	50.1139256009551	11.2129296044893	1.57892870502328	7.44331022559698	6.33068111913284		2015	0.062642407001194	0.014016162005612	0.001973660881279	0.009304137781996	0.007913351398916		24	3	53.7390643705682
"2015had16"	96.7288492753926	9.91600894606168	1.00683995440729	7.65421609900141	9.60261481009016		2015	0.066026518276719	0.006768606789121	0.000687262767514	0.00522472088669	0.006554685877195		28	1.91126279863481	38.0267686424474
"2015had17"	115.879202908633	58.7739850367067	0.539273385943744	3.61552654595371	19.6044731386241		2015	0.110889189386251	0.056243047882016	0.000516051087028	0.003459834015267	0.018760261376674		21	2.00956937799043	19.2092872968981
"2015had18"	63.0447030190946	9.35597492233388	0.452075705295099	2.51273639200662	6.32053614082912		2015	0.052757073656146	0.007829267717434	0.000378306029536	0.00210270827783	0.005289151582284		21	1.75732217573222	15.504147597254
"2015had19"	61.0194639933795	9.44911155931007	0.446185511739241	3.72293983235691	8.14670092779886		2015	0.190685824979311	0.029528473622844	0.001394329724185	0.011634186976115	0.025458440399372		6	1.875	14.5452267602105
"2015had20"	34.6446111142853	5.83698404381901	0.346377245008963	2.35290188986234	3.97473343968114		2015	0.119464176256156	0.020127531185583	0.001194404293134	0.008113454792629	0.013705977378211		4	1.37931034482759	9.83482846405624
"2015had21"	87.5195903870025	7.13140639184516	0.955298950436434	3.41498562941867	7.11623333639192		2015	0.04680191999305	0.0038135863058	0.000510855053709	0.001826195523753	0.003805472372402		55	2.94117647058823	32.4943422217849
"2015had22"	70.4290736760753	21.3333963881897	0.946558933716685	4.96007476590754	10.6728844962895		2015	0.059433817448165	0.018002866150371	0.000798783910309	0.004185717102032	0.009006653583367		35	2.9535864978903	33.4211503644213
"2015had23"	21.3189693823494	1.48170367049942	0.378120645461127	1.86738126854936	2.42919511915147		2015	0.032301468761136	0.002245005561363	0.00057291006888	0.002829365558408	0.003680598665381		12	1.81818181818182	10.0579557428873
"2015had24"	32.3342721660417	9.80137561444182	0.679544372839924	3.73736708413331	2.92688899255847		2015	0.058789585756439	0.017820682935349	0.001235535223345	0.006795212880242	0.005321616350106		12	2.18181818181818	22.484047192765
