"Nivåer vv"	"7PCBs"	"ΣDDTs"	"ΣHCHs"	"HCB"	"TNC"	"Norm.til fiskevekt:"	"Year"	"PCB7/wish weight"	"SumDDT/fish weight"	"SumHCH/fish weight"	"HCB/fish weight"	"TNC/fish weight"		"levervekt"	"LSI"	"fett %"
"2009cod19"	114.50560568242	78.0688018622091	1.45047547915713	18.4562860682171	32.2677854821279		2009	0.11450560568242	0.078068801862209	0.001450475479157	0.018456286068217	0.032267785482128		33	3.3	43.703507259829
"2009cod20"	103.620084101402	39.5190594809628	1.66420740078941	10.9728721829719	23.8384870518215		2009	0.040603481230957	0.015485524874986	0.000652118887457	0.00429971480524	0.009341099941936		98	3.84012539184953	53.9965932748723
"2009cod21"	95.1346068443819	77.1091914045095	1.97331947511767	27.7002841222337	26.4393162573713		2009	0.032513536173746	0.026353107110222	0.00067440856976	0.009466946043142	0.00903599325269		182	6.2200956937799	62.0799948307056
"2009cod22"	87.4924509879694	71.6217302527585	1.82253928522852	28.300333867728	25.1124051873197		2009	0.081388326500437	0.066624865351403	0.001695385381608	0.02632589196998	0.023360376918437		58	5.3953488372093	58.9265850945496
"2009cod23"	103.096872696217	67.2548678304102	1.40672460136109	13.5526365926868	30.0255235760116		2009	0.085486627442966	0.055766888748267	0.001166438309586	0.011237675449989	0.024896785718086		33	2.7363184079602	42.4684106927424
"2009cod24"	74.3665919764201	66.0402587670064	1.7339201730192	21.4651809907186	24.1479282320252		2009	0.044134475950398	0.039193031909203	0.001029032743632	0.01273897981645	0.01433111467776		81	4.80712166172107	57.254447739066
"2009cod25"	128.28416357238	110.133856135718	1.93480395482598	42.8419087441264	41.2095354037807		2009	0.054892667339487	0.047126168650286	0.000827900708098	0.018332010587987	0.017633519642183		102	4.36456996148909	61.5254290962062
"2009cod26"	165.665543208651	129.056440207588	1.88631062936312	21.048725844751	40.0926572361436		2009	0.07028661145891	0.054754535514463	0.000800301497396	0.008930303710119	0.017010037011516		130	5.5154857870174	55.8100979653354
"2009cod27"	73.8329027187297	63.1982320718502	0.780289505227162	1.79444038658122	36.0360148844685		2009	0.049585562604923	0.042443406361216	0.000524035933665	0.001205131220001	0.024201487497964		28	1.88045668233714	26.0622244302304
"2012cod1"	115.746657369462	72.1374433602	1.15830171552791	14.1652647827939	25.1838401179684		2012	0.121838586704697	0.075934150905474	0.001219264963714	0.01491080503452	0.026509305387335		24	2.52631578947368	42.6048347311298
"2012cod2"	109.962720160202	89.0447124066643	1.27893258486329	22.5352687846047	33.7045688079309		2012	0.026338376086276	0.021328074827944	0.000306331158051	0.005397669169965	0.008072950612678		220	5.26946107784431	68.8349019988357
"2012cod3"	122.408201866508	91.3443885425806	1.23904811734247	28.5779076130584	34.3497887279306		2012	0.060748487278664	0.04533220275066	0.000614912217043	0.014182584423354	0.017047041552323		61	3.0272952853598	56.9284064665127
"2012cod4"	175.673908279735	95.7552857850721	0.9752521033854	30.453098411938	33.9570471812459		2012	0.193048250856852	0.105225588774804	0.001071705608116	0.033464943309822	0.037315436462908		23	2.52747252747253	45.3069459121914
"2012cod5"	136.869438587876	120.349065974515	1.09501937787302	43.0711589141151	39.1945087591396		2012	0.151236948715885	0.132982393342006	0.001209966163396	0.047592440789078	0.043308849457613		22	2.43093922651934	48.089595520224
"2012cod6"	71.8068686491934	30.4513791914256	0.070091938012241	2.15310332889048	10.0822958372422		2012	0.122746784015715	0.052053639643463	0.000119815278653	0.003680518510924	0.017234693738876		5	0.854700854700855	3.87559094302064
"2012cod7"	28.3873117247958	19.652582827133	0.254896376685898	1.87688138287467	9.06484708755017		2012	0.083492093308223	0.05780171419745	0.000749695225547	0.005520239361396	0.026661314963383		5	1.47058823529412	9.72689655172415
"2012cod8"	73.0189218628769	49.9772801391259	0.259943084275576	5.83022815748452	18.5277715257459		2012	0.211649048877904	0.144861681562684	0.000753458215292	0.01689921205068	0.053703685581872		4	1.15942028985507	8.64166666666666
"2012cod9"	60.066255343158	51.2366419756381	0.168292782638175	6.6246663512648	19.9612076973654		2012	0.138083345616455	0.117785383852042	0.000386879960088	0.015229118048885	0.045887833787047		3	0.689655172413793	6.65644465740302
"2012cod10"	77.1723648518799	34.9241154548872	0.217461036943057	3.64356175164511	18.4700106402374		2012	0.100878908303111	0.045652438503121	0.00028426279339	0.004762825819144	0.02414380475848		6	0.784313725490196	7.59263641096018
"2012cod11"	116.152465679764	64.6561047538947	1.57656970166293	31.2301383326966	26.9305724129347		2012	0.11387496635271	0.063388337994014	0.001545656570258	0.030617782679114	0.026402521973465		41	4.01960784313726	65.4545454545454
"2012cod12"	159.289645380969	86.0818556499057	0.786928699294354	12.9033407639004	40.0810238861483		2012	0.082963356969255	0.044834299817659	0.000409858697549	0.006720489981198	0.020875533274036		47	2.44791666666667	31.2742423490899
"2012cod13"	132.238061818124	87.6248312356336	1.76806723187537	38.5782761827686	36.1020657324013		2012	0.062970505627678	0.041726110112207	0.000841936777084	0.01837060770608	0.017191459872572		105	5	66.1189580176922
"2012cod14"	98.908333988426	75.651413634557	1.98456089805264	27.6039357378574	29.3087022072932		2012	0.017885774681451	0.013680183297388	0.0003588717718	0.004991670115345	0.005299946149601		420	7.59493670886076	68.3604766633565
"2012cod15"	250.642424293143	115.242326460221	1.08128249881069	29.8906334279714	42.3486516451963		2012	0.025190193396296	0.011582143362836	0.000108671607921	0.003004083761605	0.00425614589399		300	3.01507537688442	33.0890564596955
"2012cod16"	121.497104360671	69.7136483648901	0.872122832702795	15.7584867918832	25.781882009308		2012	0.182702412572437	0.104832553932166	0.00131146290632	0.023696972619373	0.038769747382418		23	3.45864661654135	43.6733067729084
"2012cod17"	112.227685903553	59.2869016768027	0.963878269268368	14.7910293512153	20.4331868601576		2012	0.112791644124174	0.059584825805832	0.000968721878662	0.014865356131875	0.020535866191113		35	3.51758793969849	47.1451340255977
"2012cod18"	101.952464035973	79.3166127164375	0.767454059833475	21.6105203362838	28.9625199879871		2012	0.091028985746405	0.070818404211105	0.000685226839137	0.019295107443111	0.025859392846417		25	2.23214285714286	40.187255182956
"2012cod19"	146.545610308296	91.9196623673375	1.27586708844978	18.2686314664924	34.2731430682779		2012	0.041691496531521	0.026150686306497	0.000362977834552	0.00519733469886	0.0097505385685		270	7.68136557610242	65.7828507274174
"2012cod20"	103.006496293396	62.6354507071906	1.13048331224245	16.9939650424768	24.6602528750177		2012	0.068900666416988	0.041896622546616	0.00075617612859	0.011367200697309	0.016495152424761		61	4.08026755852843	56.3271302644466
"2012cod21"	123.919412675096	69.6549659780375	0.583437552722969	9.66444969065256	23.041212124401		2012	0.136927527817785	0.076966813235401	0.000644682378699	0.010678949934423	0.025459902899891		17	1.87845303867403	28.5310087173101
"2012cod22"	135.616520250102	78.655211808816	0.897044359305679	19.1689275334296	28.3207550590041		2012	0.110257333536668	0.063947326673834	0.000729304357159	0.015584493929618	0.023025004113012		34	2.76422764227642	42.0292215568862
"2012cod23"	124.838441124827	61.4381662315437	1.07490863178675	15.0056264901534	20.6563707153974		2012	0.157029485691606	0.077280712240936	0.001352086329292	0.018875001874407	0.025982856245783		34	4.27672955974843	54.122736891606
"2012cod24"	174.189246800481	67.0023342694305	0.613295502922919	11.1574126882566	25.1940393674012		2012	0.167489660385077	0.064425321412914	0.000589707214349	0.010728281431016	0.02422503785327		21	2.01923076923077	29.3593780751821
"2012cod25"	81.720527116304	53.2403877020523	0.190706123508395	4.38150035467842	18.0948605690012		2012	0.132878905880169	0.086569736100898	0.000310091257737	0.007124390820615	0.029422537510571		11	1.78861788617886	9.21574951620106
"2015cod1"	105.578757649917	56.52687276938	1.3017078935338	19.1423526631389	27.7402574774475		2015	0.027316625523911	0.014625322838132	0.000336793762881	0.004952743250489	0.007177298183039		129	3.3	50.99
"2015cod2"	144.056480694881	80.8440719278538	1.33404046898173	25.3953078018001	37.6237873840349		2015	0.090887369523584	0.051005723613788	0.000841665911029	0.016022276215647	0.023737405289612		47	3.0	50.69
"2015cod3"	131.676584313092	92.0044618010285	1.4829438792793	12.2415263425204	45.8372807457954		2015	0.204149743121073	0.142642576435703	0.002299137797332	0.018979110608559	0.071065551543869		13	2.0	3.62
"2015cod4"	141.282239447876	86.8269325624735	1.52192922623977	37.1377438756199	40.3313048004505		2015	0.029040542538104	0.01784726260277	0.000312832317829	0.007633657528391	0.008290093484163		206	4.2	63.09
"2015cod5"	114.58007816545	77.911277268858	0.669623764430608	11.4975268226678	29.8798523979679		2015	0.139731802640792	0.0950137527669	0.000816614346867	0.014021374173985	0.036438844387766		14	1.7	23.98
"2015cod6"	124.02538557603	78.9460731570096	0.992721743599166	22.7912214539124	36.2438755181997		2015	0.137805983973367	0.087717859063344	0.001103024159555	0.025323579393236	0.040270972798		19	2.1	41.03
"2015cod7"	35.6199505643617	25.3599125298362	0.164676389001835	2.95872500842255	11.9718780433394		2015	0.073443197039921	0.052288479442961	0.000339538946396	0.006100463934892	0.024684284625442		5	1.0	3.56
"2015cod8"	42.8632666669691	30.0061676973659	0.179500573289996	4.05120928122305	14.1099115796574		2015	0.078648195719209	0.055057188435534	0.000329358850073	0.00743341152518	0.02588974601772		5	0.9	4.69
"2015cod9"	168.984913771016	130.443314181552	1.70641763117131	40.5388324660137	54.6839591819793		2015	0.027102632521414	0.020921141007466	0.000273683661776	0.006501817556698	0.008770482627423		192	3.1	59.88
"2015cod10"	205.967589777115	126.523685015526	1.66511475986207	36.9801131597453	47.1355353190693		2015	0.058347759143659	0.035842403687118	0.000471703897978	0.010475952736472	0.013352842866592		125	3.5	59.35
"2015cod11"	130.590954550523	89.0972101234269	0.558842263682013	9.4208133484975	31.7505054068519		2015	0.17412127273403	0.118796280164569	0.000745123018243	0.012561084464663	0.042334007209136		11	1.5	20.16
"2015cod12"	83.8082870509189	60.250031228907	1.65666287995747	23.6274745126447	26.8686132106968		2015	0.055872191367279	0.040166687485938	0.001104441919972	0.015751649675097	0.017912408807131		79	5.3	63.02
"2015cod13"	130.63685999275	74.7395001737348	0.491744514531486	23.9189445653093	35.8386151177048		2015	0.069672991996134	0.039861066759325	0.000262263741083	0.012756770434832	0.019113928062776		54	2.9	55.37
"2015cod14"	67.5322828043718	45.4356528108978	2.02874979874627	14.5998272930336	18.5425755710797		2015	0.09445074518094	0.063546367567689	0.002837412305939	0.020419338871376	0.025933672127384		45	6.3	70.69
"2015cod15"	138.028465643954	98.2328180364531	1.34930665122199	28.3659618962024	40.3631701379951		2015	0.159570480513241	0.113563951487229	0.001559892082338	0.032793019533182	0.046662624436989		22	2.5	41.48
"2015cod16"	87.7280675355712	60.2370178281651	2.04307606313894	22.1724446728446	24.7288403566462		2015	0.089064027954895	0.061154332820472	0.002074188896588	0.022510096114563	0.025105421681874		48	4.9	68.70
"2015cod17"	82.4648607965723	57.9825196587706	2.36618702016564	22.9188650054235	25.2319791367271		2015	0.053898601827825	0.037897071672399	0.001546527464161	0.014979650330342	0.016491489631848		75	4.9	67.33
"2015cod18"	134.289170388808	91.5513119323687	1.56650786945535	30.1929957804142	40.3196907395933		2015	0.085807776606267	0.058499240851354	0.00100096349486	0.019292649060968	0.025763380664277		42	2.7	54.14
"2015cod19"	160.23953974775	116.516980869621	0.849878430021719	15.121344568071	48.9169953683315		2015	0.162679735784517	0.118291351136671	0.000862820741139	0.015351618850834	0.049661924231809		14	1.4	26.55
"2015cod20"	28.3732597470164	19.8240687494212	0.207504390075651	2.60347186460943	11.8412134067465		2015	0.043989549995374	0.03073499030918	0.000321712232675	0.004036390487767	0.018358470398057		5	0.8	4.87
"2015cod21"	50.7726960861241	29.7556327284519	1.86655262842906	9.5422751883231	12.0222170264561		2015	0.082557229408332	0.048383142647889	0.003035044924275	0.01551589461516	0.019548320368221		46	7.5	69.86
"2015cod22"	81.9858887776168	56.7580363483689	2.12568762099064	20.75966437578	23.7472512995058		2015	0.12146057596684	0.084085979775361	0.003149166845912	0.030755058334489	0.035181113036305		27	4.0	64.93
"2015cod23"	96.439476406903	60.2745808326454	0.426811959933139	9.05964296648461	27.7549755620627		2015	0.110849972881498	0.069281127393845	0.000490588459693	0.010413382720097	0.031902270760992		12	1.4	13.29
"2015cod24"	114.590077416674	76.2477496589808	1.78058648328662	23.3002531430207	31.614824691066		2015	0.088486546267702	0.058878571165236	0.001374970257364	0.017992473469514	0.024412992039433		46	3.6	59.13
"2015cod25"	109.535349033145	67.7366352755198	1.60989578786408	20.9707479213593	27.195185095205		2015	0.11971076397065	0.074029109590732	0.001759448948485	0.022918850187278	0.029721513765251		29	3.2	47.78
